"GENOTYPE","FHB_ME","FDK_ME","DON_ME","HD_ME","PH_ME","FHB_KIN19","FDK_KIN19","DON_KIN19","HD_KIN20","FHB_KIN20","FDK_KIN20","DON_KIN20","PH_KIN20","HD_RAL19","FHB_RAL19","FDK_RAL19","DON_RAL19","HD_RAL20","FHB_RAL20","FDK_RAL20","DON_RAL20","PH_RAL20","FDK_WAR19","DON_WAR19","HD_WAR20","FHB_WAR20","FDK_WAR20","DON_WAR20"
"13955-75",0.61874814295126,2.99338320439025,1.325642497618,96.6249999811752,90.000000000032,0.916290731874208,3.48093393190969,2.53541941851458,83.5,0.915016851527087,3.21795574427355,2.10112757854045,90,99.5,0.916290731874166,3.21829748008082,1.74003215093095,84,0.693147180559754,2.70635288417181,-0.834550409628384,90,20,0.868929276479927,119.5,0,2.30254719530399,0.165514438477116
"13955-230",1.37561118024413,3.57609700902814,2.48038837388445,100.749999981223,91.8750000000319,1.09861228866807,4.0514787903773,3.0910748052339,87,1.5028035164292,3.44410106010076,3.31807910528299,97.4999999999999,104,1.44691898293634,3.86015136625322,3.13282707665393,89.5,1.60943791243391,3.11181799227997,1.99304494212361,86.2500000000001,45,2.16251423949555,122.5,3.5,3.11347741152032,1.35583515363475
"13955-128",1.06113178764806,3.20798828617719,1.08059953684113,94.4018818156327,86.8750000000317,0.693146587082732,2.68330394193529,0.195439434971601,81,1.2514890881483,3.68795937351929,1.98291772300868,85,95.1620967655269,1.32175583998232,3.21829748008082,1.56981100107108,82,1.25276296849516,2.7063528841718,0.56357840913851,88.75,50.9436159723452,1.61856519653593,118.5,1.5,2.86216298323941,0.113328685306513
"13955-197",1.44754869851462,3.56797631900014,1.9649995299249,99.457341606222,94.3750000000319,1.38629376764268,3.98258692606555,2.67391519442931,87,2.0136291401952,4.09342448162745,2.34164535326516,93.7499999999999,102.162096765527,1.3862943611199,3.55476971670204,2.5972188434474,86.9999999999999,0.916290731873915,2.7063528841718,1.71934911164657,95.0000000000001,35,1.87292558877319,121.5,3.5,3.48120219164564,1.01523067972855
"13955-6",0.828509503702043,2.92356289411867,1.32359402780964,100.429611710927,90.0000000000319,0.693146587082732,2.97098601438707,1.69093308805649,88.5,1.09733840832104,3.21795574427355,1.81959266690538,86.25,102.162096765527,0.916290731874166,3.40061903687478,2.20458617540912,88,0.916290731873966,2.52403132737785,0.865859281011443,93.75,15,1.28818770672043,122.5,1.5,2.70801230341215,0.262364264467065
"13955-166",1.79132030918014,3.95270621793137,2.43507398613104,97.874999981247,89.3750000000318,1.9459095555781,4.22374898288245,3.07290778803186,86.5,1.94463626870824,4.17346718930099,3.30740954280988,91.2499999999999,101,1.60943791243411,4.09376621743472,3.22951074828607,84,1.79175946922782,3.74780675899997,2.12481421975473,87.5000000000001,45,1.87292558877319,120,6,3.68884155642388,0.74193734472892
"13955-93",1.50968047378392,3.34218516771475,1.89560164073228,99.8749999811719,92.5000000000319,1.60943731895689,3.7819162306034,2.62770235127419,87,1.94463626870824,3.9111029248335,1.94019721172781,90,104,1.44691898293633,3.748925731143,2.70221028731657,88,1.60943791243393,2.86050356399906,1.4810617826682,95,35,2.02816618696447,120.5,2,1.61814402164461,0.246861068007699
"13955-173",0.556575763474865,2.61283899209177,1.06912121751676,99.124999981241,90.0000000000318,0.693146587082732,3.7819162306034,2.39266401230782,86.5,1.2514890881483,3.40027730106751,1.84349818775894,88.7499999999999,103,0.405465108108175,2.52515029952088,1.16948729246333,86,0.693147180559703,2.30088777606364,-0.0785042997257252,91.2500000000001,5.00000000000001,0.711300332276341,121,0,1.60940001474405,-0.0833816089395092
"13955-68",0.77971933943035,3.1407523012606,1.73002432882576,100.124090357145,98.7500000000319,0.693146587082732,3.5306018023225,2.20520105601345,91,1.09733840832104,3.48032000874105,2.31251708034213,98.75,101.162096765527,0.916290731874166,3.31360765988515,1.98689222886247,87,0.693147180559755,2.01320570361186,-0.834550409628385,98.75,45,2.48252519906269,120.5,1.5,2.5256907466182,0.66268797307478
"13955-131",1.56817665054249,3.98553273627437,2.86992002647618,100.37499998135,91.8750000000316,1.60943731895689,4.22374898288245,3.72405984755521,90,2.1387922831492,4.28266648126598,3.33439675235482,90,103.5,1.6094379124341,3.80608414498294,3.40032848059854,87,1.50407739677606,3.74780675899996,1.73769825031476,93.75,84.9999999999999,3.20832834259669,121,1.5,3.4011594839721,1.61740608208279
"13955-25",1.21797429967251,2.73158234276236,1.37998632234642,99.1249999812148,96.2500000000319,1.38629376764268,3.37645112249524,1.74136394168338,87,0.915016851527086,3.21795574427355,2.0597423623776,96.2499999999999,102,1.3862943611199,2.86162253614209,1.74003215093095,87,1.60943791243391,2.30088777606364,1.01105815342247,96.2500000000001,10,1.60289845156013,120.5,2,2.30254719530399,0.553885113226008
"13955-148",1.00286286290017,2.84414274993844,1.2775216072913,96.8749999813146,86.8750000000318,0.693146587082733,2.68330394193529,1.41467971142833,83.5,1.60816403208703,3.85980963044595,1.69979146709276,88.75,100.5,1.09861228866812,3.62376258818899,2.35639218827712,83,0.693147180559735,2.52403132737785,0.810387457960318,85.0000000000001,5.00000000000001,1.02307995630718,120.5,1.5,2.29387898378352,0.470002639169563
"13955-141",1.50968049634781,3.65033209102659,2.32088617780446,99.7499999813402,96.2500000000317,1.38629376764268,3.66413319494702,2.73643555141065,88.5,1.79048558888099,4.05086486720866,2.25158452934698,90,102,1.55814461804656,3.86015136625322,2.91935581998223,87.5,1.50407739677606,3.39950006473175,2.10967044209058,102.5,50,2.86702517870581,121,3.5,2.99569437586394,1.05779029414736
"13955-16",1.13389118022935,3.1012287152184,1.66876885713689,100.62499998127,91.2500000000318,1.0986116951909,3.5306018023225,2.49802452796565,89.5,0.915016851527087,2.99481219295935,1.97604484372092,91.25,105.5,1.32175583998233,3.48066174454831,2.25259539459548,88,1.38629436111968,3.21717850793779,1.8412389292556,91.2500000000001,10,1.35443709226163,119.5,2.5,2.99569437586394,0.609765571620477
"13955-170",1.3949049369535,2.83456807316684,1.80095829555179,97.3749999812485,87.5000000000318,1.0986116951909,2.68330394193529,2.14134958402692,82.5,1.94463626870824,3.80574240917567,1.71780997259544,83.7499999999999,101.5,1.50407739677628,3.68830110932656,2.89773335596906,86,1.25276296849513,2.7063528841718,1.46963308684458,91.2500000000001,5.00000000000001,2.05397407092034,119.5,2,2.01486512285221,0.277631736597822
"13955-21",0.646187937413981,2.34869455703248,1.06591047170709,97.4999999812329,94.3750000000319,0.693146587082732,2.97098601438707,1.67354134534462,85,0.915016851527086,2.86128080033482,1.46521921995493,93.7499999999999,102.5,1.01160091167849,3.21829748008082,1.74869021367406,83.5,0.693147180559756,2.01320570361186,0.29531442254383,95.0000000000001,1.06581410364015e-14,1.23183477016929,119,0.500000000000001,2.01486512285221,0.262364264467064
"13955-51",1.28049463932909,3.34187526989264,2.13531628951067,101.874999981206,96.2500000000319,1.0986116951909,3.37645112249524,2.9917822432195,91,1.38502048077282,3.31326592407788,2.04916710854988,96.25,106.5,1.50407739677629,3.74892573114299,3.2314696127714,87,1.25276296849518,2.99403495662359,0.992709014754272,96.25,55,2.3683662936997,123,3,2.5256907466182,0.908258560176465
"13955-31",1.44754871178062,3.3003697782835,2.16279375890687,95.8749999812142,88.750000000032,1.60943731895689,3.66413319494702,2.60030337708607,82,1.79048558888099,4.13424647614771,2.84048760225553,88.7499999999999,100.5,1.50407739677629,3.86015136625322,3.11099214805073,83,1.3862943611197,2.7063528841718,0.915747973618144,88.7500000000001,20,2.42707389452647,118,2.5,2.30254719530399,0.683096844706012
"13955-198",1.02266548048694,2.92760122797784,1.31727650210326,99.6249999812192,91.2500000000319,1.0986116951909,3.37645112249524,1.93455517071424,89,1.70347421189136,3.62342085238172,1.8745084245015,91.2499999999999,103.5,1.01160091167849,2.99515392876661,2.24737345061432,86.9999999999999,0.916290731873916,2.30088777606364,0.404922349852152,91.2500000000001,15,1.00506145080451,119,0.500000000000002,2.5256907466182,0.364643113587401
"13955-192",1.12438456945701,3.02116232492201,1.89594479110453,101.46758288805,NA,0.693146587082732,2.97098601438707,1.82014481953649,NA,NA,NA,NA,NA,104.5,1.3862943611199,3.68830110932656,3.01612337191722,NA,NA,NA,NA,NA,15,2.23417022840198,NA,NA,2.71675631031271,0.148420995194446
"13955-83",1.02266547455529,3.04478512842695,1.47345757784263,97.8749999811835,83.7500000000319,0.693146587082732,3.37645112249524,2.69308511053704,85.5,1.60816403208703,3.48032000874105,1.49912077163061,81.25,101,1.17865499634166,3.31360765988515,2.26809958113144,86,1.09861228866792,2.52403132737785,0.215271714870293,86.25,15,1.40444751283629,119,0.500000000000001,2.86216298323941,0.364643113587493
"13955-34",1.31092726437013,3.03881672465986,1.65996943492127,101.962754272784,NA,1.0986116951909,3.37645112249524,2.54314496324612,NA,NA,NA,NA,NA,105.5,1.25276296849538,3.48066174454831,2.39777740443998,NA,NA,NA,NA,NA,15,1.67055710003394,122.5,3.5,NA,NA
"13955-100",0.617200378087422,2.45600378830356,1.30667666700511,99.1249999814061,97.5000000000307,-5.93477211818794e-07,2.68330394193529,1.31936953162401,87.5,1.2514890881483,2.99481219295935,1.96215573156025,98.75,102.5,0.916290731874151,3.40061903687478,2.43317933149089,87.5,0.405465108107954,2.01320570361186,0.0127474507588197,96.25,0,1.24622350762139,119,0.500000000000003,2.5256907466182,-0.0833816089395412
"13955-124",0.919481255131092,2.30814778513227,0.800624292078306,96.6249999813632,90.6750000000316,0.693146587082732,1.58469165326718,0.926326943514399,82.5,1.50280351642921,3.21795574427355,1.48794747103249,88.85,100.5,0.916290731874151,2.86162253614209,1.54897691416824,83,0.916290731873945,2.52403132737785,-0.128376129765895,92.5,3.5527136788005e-15,0.968020179124156,120.5,1,2.30254719530399,-0.105360515658317
"13955-200",0.873591342780454,3.14653032873714,1.85059379052603,100.213734457644,92.5025974201208,0.693146587082732,3.5306018023225,2.17378485978007,90.0000004253768,0.996512744529779,3.61534357517496,2.23041971815493,94.1092414847185,105,1.17865499634166,3.68830110932656,2.71212772397392,86.4152151077155,0.847297644897311,2.92661901412255,1.9275670127441,90.9032177090082,10,1.40444751283629,119.75,1.75,2.70511454289404,0.572860684659617
"13955-105",1.47286652413754,3.3774315530745,2.45722966112513,100.374999981521,88.1250000000315,1.38629376764268,3.5306018023225,3.01038743105053,88,1.79048558888099,4.00641310463783,3.02517707512566,88.75,105,1.50407739677627,3.91144466064077,3.40855897973506,86,1.38629436111968,2.52403132737785,1.62869778147427,87.5,45,2.42707389452647,122.5,3.5,2.30254719530399,1.11185751541764
"13955-174",0.962040899683195,2.93036743555343,1.76399924387854,98.7499999812412,95.6250000000317,0.693146587082732,2.68330394193529,1.97429549936375,84,1.09733840832104,3.74858399533573,2.39218233547087,96.2499999999999,104,1.25276296849538,3.48066174454831,2.72844129946544,86,0.916290731873914,1.60774059550369,-0.106311909257169,95.0000000000001,15,2.04758427282157,121,2,2.99569437586394,0.587786664901659
"13955-110",1.24972296866154,3.2754738914366,1.5294468737375,97.249999981537,94.3750000000312,1.0986116951909,3.19412956570128,1.8048773474057,85.5,1.60816403208703,4.00641310463783,2.1173049137171,96.25,101,0.916290731874148,3.40061903687478,2.21003578017668,84,1.50407739677606,3.68718213718353,0.949240889950495,92.5,10,1.67055710003394,118.5,2.5,2.86216298323941,0.6523251860392
"13955-32",1.04208358575454,2.61432752686194,1.07120745021563,100.499999981222,95.000000000032,1.0986116951909,1.58469165326718,0.849365902378271,90,1.5028035164292,3.68795937351929,1.5319105944536,91.2499999999999,104.5,1.09861228866812,3.21829748008082,2.08885022337446,86,1.09861228866792,2.52403132737785,0.674804044248734,98.75,5.00000000000001,1.12486265061713,121.5,1,2.30254719530399,0.113328685306571
"13955-JAMESTOWN",1.04129268665243,2.57886731465346,0.545735602070873,92.2108056791915,82.5000000000318,NA,NA,NA,80.1,1.61378459955495,3.36637574939183,0.888081388506883,80.25,NA,NA,NA,NA,82.2,0.955511445027259,1.87010485997119,-0.39358534636562,84.75,NA,NA,111.3,0.9,2.01486512285221,-0.452556715642489
"13955-NCAG11",1.68076344921767,3.77139945054005,2.1730242698939,100.677472345858,98.5000000000318,NA,NA,NA,90.9,1.83927575305042,4.21120751728384,2.54686688832868,96.25,NA,NA,NA,NA,88.2,1.60943791243397,3.44829022890118,1.71190411525108,100.75,NA,NA,119.9,4.6,3.19863521986063,0.551583616237729
"13955-AGS-2026",1.80225802427064,3.83927781751219,2.09582364014279,93.7476266796289,83.481802014251,NA,NA,NA,82.6,2.03994644851257,4.24757516145471,2.51112564211079,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.3,4.2,3.38435236565572,0.817133160340467
"13955-73",1.27391628832263,3.83064312130462,2.2514716461076,97.3749999811714,103.750000000032,NA,NA,NA,85,1.5028035164292,4.00641310463782,2.54838718619557,100,101,1.3862943611199,3.74892573114299,3.15419541105963,85,1.25276296849518,3.47954277240529,NA,107.5,89.0563840276548,2.35431454024405,118.5,2.5,3.31414810698247,0.963174317772548
"13955-1",1.3567912236327,3.51588567192328,2.17630026673885,98.5108056785553,86.8750000003087,NA,NA,NA,87.0000000000009,1.38502048077099,3.91110292483202,2.73870490794573,87.5000000000024,NA,NA,NA,NA,85.4999999999996,1.50407739677616,2.93745230370864,NA,86.2500000000014,NA,NA,120.000000000001,3.00000000000008,3.21883792717671,0.553885113226204
"13955-8",1.05451038102446,3.347707679339,2.08157964445365,97.6774723458581,91.250000000032,NA,NA,NA,83.5,0.691873300212876,3.55442798089477,2.34035726760629,92.5,NA,NA,NA,NA,87,1.25276296849518,2.70635288417181,1.22687262654877,90,NA,NA,119.5,3,3.31414810698247,1.06471073699201
"13955-9",1.80481595512129,4.0118028901649,2.66916157703314,99.5108056791914,85.0000000000319,NA,NA,NA,87,1.94463626870824,4.09342448162745,2.77379622775686,86.25,NA,NA,NA,NA,87,1.79175946922792,3.80496517283991,2.24122457159914,83.75,NA,NA,121.5,5,3.68884155642388,1.44926916028086
"13955-17",1.21702926426032,3.64265747629849,2.36887366989366,100.344139012525,98.7500000000318,NA,NA,NA,91.5,1.38502048077282,3.80574240917567,2.75990711559619,97.4999999999999,NA,NA,NA,NA,85,1.25276296849513,3.55365074455901,1.93505768447326,100,NA,NA,121.5,2.5,3.11347741152032,0.693147180559488
"13955-133",1.39935078683506,3.65315809313468,2.28869418562874,98.0108056791914,91.8750000000316,NA,NA,NA,85,1.70347421189136,3.9111029248335,2.57618597844781,89.9999999999999,NA,NA,NA,NA,86,1.50407739677606,3.47954277240528,1.41924451919623,93.75,NA,NA,120,2,3.11347741152032,1.24126858906914
"13955-183",NA,NA,NA,98.0124612808572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5847848922844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13955-208",1.39935089421962,3.80045690722128,2.28555549927814,101.010805679191,96.8750000000318,NA,NA,NA,90,1.09733840832104,3.68795937351929,2.17908912001017,96.2499999999999,NA,NA,NA,NA,89,1.50407739677608,3.97030297527603,2.06109840536862,97.5000000000001,NA,NA,121,4.5,3.31414810698247,1.09192330051688
